Date,Stock_Name,Open,High,Low,Close,Volume,Daily_Return_Pct,50_Day_SMA,200_Day_SMA
2024-08-02,RELIANCE,1487.0670219426547,1491.3404387261814,1475.481756476256,1481.4595947265625,10268248,-0.37707965635381135,,
2024-08-05,RELIANCE,1462.3649300475706,1466.2184833782828,1416.1719837774867,1430.0792236328125,17046704,-2.207773569467908,,
2024-08-06,RELIANCE,1437.8111393077952,1459.8948030686215,1434.0316438440889,1438.700439453125,10236186,0.061850970618987824,,
2024-08-07,RELIANCE,1451.4960282823629,1454.954323788822,1444.0853950542364,1447.3707275390625,8174568,-0.2842102674012885,,
2024-08-08,RELIANCE,1440.157843842289,1447.5437511456266,1428.6960880928925,1431.85791015625,12387192,-0.5763211110175944,,
2024-08-09,RELIANCE,1442.6033755756382,1458.9067698886504,1438.6510375603623,1456.7330322265625,6249776,0.9794553991866385,,
2024-08-12,RELIANCE,1452.4842396100769,1455.4484931603017,1440.380204279993,1443.220947265625,8184584,-0.6377551020408069,,
2024-08-13,RELIANCE,1443.3444377180147,1452.5582774619256,1440.6272053348387,1446.1851806640625,6265064,0.19681670374807886,,
2024-08-14,RELIANCE,1446.1110904012166,1454.4603560192809,1436.3783617708266,1444.4312744140625,6267466,-0.11616092278830985,,
2024-08-16,RELIANCE,1451.1501701128775,1462.760161748311,1440.676499654279,1460.5863037109375,9416902,0.6502520409259924,,
2024-08-19,RELIANCE,1469.8067419652286,1485.47150978375,1467.8238660907393,1475.65625,13797742,0.39797803804806225,,
2024-08-20,RELIANCE,1484.4057091952604,1491.0484162933285,1477.2674041310693,1483.1416015625,8411808,-0.08515917346112553,,
2024-08-21,RELIANCE,1480.464784262564,1494.964564922092,1477.2426107826689,1485.8433837890625,7769996,0.3633047934454962,,
2024-08-22,RELIANCE,1490.1312336221058,1493.6012664349316,1477.8869991875908,1485.2979736328125,10445782,-0.32435129740519314,,
2024-08-23,RELIANCE,1490.8749048344312,1498.3849993365056,1485.5955458508122,1487.1322021484375,9249654,-0.2510406925394796,,
2024-08-26,RELIANCE,1494.0722092753902,1509.9600269352031,1490.131267553257,1499.6490478515625,8816114,0.37326432695492406,,
2024-08-27,RELIANCE,1497.5671500638725,1500.516654009415,1486.6117113802566,1487.6031494140625,6251156,-0.665345834367765,,
2024-08-28,RELIANCE,1492.1141436005682,1494.567928369235,1480.2168879705305,1485.4715576171875,9610286,-0.4451794798588096,,
2024-08-29,RELIANCE,1490.2303777286736,1523.8401488737275,1481.2083164719252,1507.90283203125,38335358,1.1858874014843108,,
2024-08-30,RELIANCE,1520.865886117465,1526.5418444404818,1490.4534771750382,1496.6995849609375,41620730,-1.5889830508474516,,
2024-09-02,RELIANCE,1497.9388431759776,1513.7275412609433,1493.7252318027681,1503.267822265625,11240852,0.35575411599239576,,
2024-09-03,RELIANCE,1508.2250430567562,1509.9600595401412,1494.5927706873033,1496.203857421875,10923800,-0.7970419063270306,,
2024-09-04,RELIANCE,1487.850885016148,1504.50709100704,1486.6612078847159,1501.5823974609375,11983304,0.9229091828406283,,
2024-09-05,RELIANCE,1506.0439573959175,1512.7113538076746,1474.3179410781217,1480.192138671875,16264168,-1.7165381260678827,,
2024-09-06,RELIANCE,1479.721175380084,1484.182646260627,1449.110527949692,1452.2830810546875,19394228,-1.8542746283500877,,
2024-09-09,RELIANCE,1453.943716732093,1457.339440034618,1443.1370191466497,1449.9283447265625,9010298,-0.2761710759035084,,
2024-09-10,RELIANCE,1447.9951044503912,1459.4462610127246,1445.0951000796938,1449.0113525390625,10768260,0.07018311633429526,,
2024-09-11,RELIANCE,1450.5232999620255,1456.1744477064742,1435.1560121734635,1439.0721435546875,9760202,-0.7894500148765461,,
2024-09-12,RELIANCE,1444.5250498204912,1473.2767495080643,1433.4953029575859,1467.1298828125,22349376,1.5648626512096757,,
2024-09-13,RELIANCE,1463.7590600068495,1470.451266381587,1456.918113729867,1460.016357421875,8711328,-0.2556911644295463,,
2024-09-16,RELIANCE,1464.8991851443227,1468.2204780575375,1452.2087310287416,1458.752197265625,5481774,-0.41961849259217765,,
2024-09-17,RELIANCE,1461.3796100548857,1464.8248328952707,1454.0677548146177,1459.6942138671875,5935328,-0.11532911613806418,,
2024-09-18,RELIANCE,1457.413889315684,1469.3111455549956,1448.0448484372855,1450.919921875,8574714,-0.44558155293367846,,
2024-09-19,RELIANCE,1453.6959512825117,1463.8581906691413,1443.0876132109174,1457.0916748046875,16955902,0.23359241794544006,1484.46845703125,
2024-09-20,RELIANCE,1461.3795684407844,1482.1997658201985,1458.7770437683578,1473.2025146484375,30897320,0.8090263791129617,1482.625546875,
2024-09-23,RELIANCE,1478.2340798324108,1488.6441789861601,1476.2015834923338,1480.5887451171875,8832314,0.15928906773977775,1481.0010083007812,
2024-09-24,RELIANCE,1475.7554165819738,1487.6526722077606,1475.1357678514642,1476.6229248046875,17137444,0.05878401074908119,1478.979482421875,
2024-09-25,RELIANCE,1471.1948125268714,1483.6869066134093,1467.5264194610884,1481.15869140625,7069002,0.6772644108406708,1477.0387915039062,
2024-09-26,RELIANCE,1477.8870868947113,1491.122760061236,1475.309372285805,1485.12451171875,18818998,0.4897143285314015,1475.5919189453125,
2024-09-27,RELIANCE,1486.1655345930462,1520.345334807694,1479.2254687210307,1513.10791015625,20597478,1.8128785075466942,1474.4986987304687,
2024-09-30,RELIANCE,1506.3908994638518,1511.9181178232873,1461.7761901136828,1463.9324951171875,27008814,-2.818551569966066,1473.0449560546874,
2024-10-01,RELIANCE,1467.9726595996829,1475.2100841908111,1450.3002051077794,1452.2830810546875,16431642,-1.0687922859049646,1472.4347436523437,
2024-10-03,RELIANCE,1424.2750076222521,1436.9902726871705,1390.070396353704,1394.928466796875,37757294,-2.060454664185223,1470.9298950195312,
2024-10-04,RELIANCE,1391.9046094477658,1405.2145916660443,1369.9442340651563,1374.653564453125,37072876,-1.2393841415242588,1468.8654077148437,
2024-10-07,RELIANCE,1381.5689173076198,1384.5432314460647,1349.7189700751067,1358.9888916015625,22181340,-1.6343756307185109,1466.552841796875,
2024-10-08,RELIANCE,1361.2195630224157,1389.004637160655,1353.4119887771337,1385.3858642578125,17020808,1.7753418986822775,1464.4396752929688,
2024-10-09,RELIANCE,1385.5594536683957,1388.979866453412,1360.7486928237201,1362.8306884765625,14310610,-1.6404034580873958,1461.6565454101562,
2024-10-10,RELIANCE,1368.209166456891,1374.132983939481,1357.699948504806,1359.31103515625,22358646,-0.6503487565196968,1458.9403662109376,
2024-10-11,RELIANCE,1358.2700551936466,1371.4314188021033,1357.1050671377104,1360.35205078125,7980122,0.15328288948448918,1456.3976684570312,
2024-10-14,RELIANCE,1367.6390728953818,1368.2587216327886,1356.5350159311083,1360.7734375,12221432,-0.5020063795667074,1453.6682495117188,
2024-10-15,RELIANCE,1346.8933067731043,1359.9554295521655,1329.2208521541709,1332.5174560546875,33762794,-1.0673340379765173,1450.6894067382811,
2024-10-16,RELIANCE,1328.5268821992931,1352.3213935222657,1326.1722170162907,1342.4813232421875,20034438,1.0503694904384362,1448.9374487304688,
2024-10-17,RELIANCE,1354.0067695283685,1356.7332239102464,1340.4737382347967,1344.811279296875,15543660,-0.6791317767706968,1447.0596655273437,
2024-10-18,RELIANCE,1340.5976258716714,1356.70849216764,1329.840427555484,1347.66162109375,12082452,0.526928817846107,1445.0654833984374,
2024-10-21,RELIANCE,1355.4196212833501,1362.2357572594483,1346.1000802528206,1357.476806640625,14067408,0.15177479541922767,1443.577861328125,
2024-10-22,RELIANCE,1357.4769157261562,1364.2187428070656,1328.7500227270916,1331.8482666015625,15831960,-1.8879620587053714,1441.080166015625,
2024-10-23,RELIANCE,1326.0483270387208,1345.8522769141389,1323.56973203491,1327.0645751953125,17214742,0.07663733936915754,1438.7570385742188,
2024-10-24,RELIANCE,1323.8424540123256,1332.1952468902052,1311.7964576126847,1328.3287353515625,22155934,0.3388833260060392,1436.3999096679688,
2024-10-25,RELIANCE,1331.996862815434,1332.8395608533488,1310.6809472586556,1316.4808349609375,18597496,-1.164869699595268,1433.8409008789063,
2024-10-28,RELIANCE,1325.552505604476,1341.4155124030337,1310.7800563182918,1322.9251708984375,10824350,-0.19820676245792088,1431.0876782226562,
2024-10-29,RELIANCE,1316.728719636798,1331.6994085045892,1308.995576227512,1328.52685546875,12008361,0.8960187209409736,1428.1450903320313,
2024-10-30,RELIANCE,1323.569732267355,1338.4413022928309,1314.0023313459362,1332.3935546875,11984423,0.6666684954353909,1425.1301293945312,
2024-10-31,RELIANCE,1328.5269031210519,1331.5012170832633,1314.7955112005386,1320.64501953125,9331650,-0.5932799381996179,1421.826162109375,
2024-11-01,RELIANCE,1321.6364480777281,1330.4601492824747,1321.5868277686543,1327.1884765625,2127335,0.4200874221384484,1418.6639721679687,
2024-11-04,RELIANCE,1326.3952636738204,1328.52687951389,1274.0969107675833,1291.0009765625,19796890,-2.6684569887023035,1414.74134765625,
2024-11-05,RELIANCE,1281.9292880644173,1298.337634786513,1275.1379622128013,1294.1240234375,16267479,0.9512798784319477,1410.6308471679688,
2024-11-06,RELIANCE,1298.783649697479,1316.9270116872763,1289.0675098622075,1314.002197265625,21625209,1.1717538615219596,1407.158828125,
2024-11-07,RELIANCE,1312.6638089321268,1312.6638089321268,1291.447013193,1294.470947265625,9611974,-1.385949817669004,1403.3388159179688,
2024-11-08,RELIANCE,1286.5395574614042,1290.5053095001092,1264.083462337208,1272.758544921875,19814406,-1.0711689710281338,1398.6359301757811,
2024-11-11,RELIANCE,1267.9994654475693,1274.9891511168566,1256.151830843746,1261.802978515625,9056552,-0.48868214071029387,1393.937998046875,
2024-11-12,RELIANCE,1264.6287615317467,1278.2610337323058,1256.6476373969983,1263.33984375,10671091,-0.10192064429924384,1389.1394384765624,
2024-11-13,RELIANCE,1259.374078659472,1264.5295076822267,1238.8017408266169,1241.3299560546875,14633633,-1.4327849771206438,1384.0419604492188,
2024-11-14,RELIANCE,1242.866693712679,1261.7040163358736,1240.38809863068,1256.746826171875,12612633,1.1167836847999624,1379.1452490234376,
2024-11-18,RELIANCE,1256.7467703539512,1262.0014401044657,1233.24973843027,1249.9554443359375,13620611,-0.5403893750290674,1374.5405151367188,
2024-11-19,RELIANCE,1249.9553610165642,1270.5276979121372,1224.5745744010292,1231.0189208984375,14183746,-1.5149693108021134,1370.1152319335938,
2024-11-21,RELIANCE,1231.0189056876295,1233.299140266532,1206.8277964681656,1212.528564453125,19433843,-1.5020355210691159,1365.367236328125,
2024-11-22,RELIANCE,1218.8739057022901,1257.9860865301255,1211.9833389629089,1254.565673828125,20471957,2.9282576285255697,1361.4783227539062,
2024-11-25,RELIANCE,1278.9549045518283,1293.2811339485756,1271.4694999174592,1275.9805908203125,28923341,-0.23255813953488133,1358.2164916992188,
2024-11-26,RELIANCE,1283.8625006531302,1286.7376948587628,1273.2045428922675,1284.6060791015625,9247557,0.05791729628788671,1354.566015625,
2024-11-27,RELIANCE,1282.4250432843673,1292.6864023015983,1274.9892583407009,1282.1275634765625,9572746,-0.023196662398527742,1351.0082397460938,
2024-11-28,RELIANCE,1278.905374093644,1285.4984608667178,1258.184417128475,1259.91943359375,15027412,-1.4845461505194852,1347.0315844726563,
2024-11-29,RELIANCE,1269.0406134614407,1288.3736540571424,1264.3312830599236,1281.1361083984375,13202307,0.9531211853027386,1343.4604223632812,
2024-12-02,RELIANCE,1276.9721028104004,1300.1221551586505,1266.115905470633,1297.9410400390625,11024152,1.6420826408433649,1340.4008447265626,
2024-12-03,RELIANCE,1305.7238628126408,1315.4400037478053,1295.8094826849822,1311.969970703125,16869482,0.4783636164104027,1337.4984106445313,
2024-12-04,RELIANCE,1314.6467414933138,1317.0262168141671,1292.884726573221,1297.74267578125,19608540,-1.2858257034785177,1333.9892138671876,
2024-12-05,RELIANCE,1303.0964459866593,1318.5628538088617,1294.966703202915,1310.7305908203125,16858723,0.5858464933401666,1330.59205078125,
2024-12-06,RELIANCE,1312.564791729292,1312.564791729292,1298.7837793313574,1300.320556640625,9037514,-0.9328480518310502,1327.0660034179687,
2024-12-09,RELIANCE,1291.8436769577456,1303.7409326166044,1282.0284168341586,1284.0609130859375,14650002,-0.6024539973858379,1323.1240478515624,
2024-12-10,RELIANCE,1278.2113501165884,1283.812998621138,1269.238788448007,1273.8489990234375,16043729,-0.3412855857329848,1318.8985375976563,
2024-12-11,RELIANCE,1273.9978081396894,1278.9549980546296,1265.1244866020038,1267.2559814453125,11724373,-0.5291866792315274,1313.9814990234374,
2024-12-12,RELIANCE,1259.1262215126183,1267.25596445406,1249.8066803924569,1252.0870361328125,20906813,-0.5590531957431096,1309.74458984375,
2024-12-13,RELIANCE,1249.211828655226,1264.281637225772,1228.9864700814942,1261.9517822265625,28630222,1.0198393322172536,1305.9379638671876,
2024-12-16,RELIANCE,1264.0833817296273,1270.032009408355,1255.7057794921418,1257.4407958984375,9486781,-0.5254863664215573,1303.1882104492188,
2024-12-17,RELIANCE,1250.2529662315405,1253.0785403896136,1232.1592223274588,1234.6378173828125,17462791,-1.2489591523061576,1300.3878955078126,
2024-12-18,RELIANCE,1230.027558928225,1249.162239402372,1230.027558928225,1242.5196533203125,12670179,1.0155946752097431,1298.0585107421875,
2024-12-19,RELIANCE,1228.3916379278016,1234.2411461229626,1218.4772582835096,1219.914794921875,14244653,-0.6900765801553643,1294.7490893554686,
2024-12-20,RELIANCE,1213.5201900622435,1228.8874800507767,1191.2128336272758,1194.9803466796875,20312896,-1.5277737885518874,1291.3920825195312,
2024-12-23,RELIANCE,1204.5971709809228,1216.6926661807136,1202.8125341694108,1211.834716796875,10052824,0.6008270640432076,1288.4425561523437,
2024-12-24,RELIANCE,1211.8347850736238,1222.988463211123,1210.545867189896,1212.2808837890625,6734917,0.036811842747323305,1285.4811328125,
2024-12-26,RELIANCE,1213.767935093776,1217.1883476811242,1203.8535553911518,1206.1339111328125,10016178,-0.6289525155707566,1282.3883422851563,
2024-12-27,RELIANCE,1207.86900439277,1217.3867853075249,1206.5800865394056,1210.595458984375,7000397,0.2257243609770167,1279.94990234375,
2024-12-30,RELIANCE,1205.9851311625014,1212.7268365212021,1197.7561478726802,1200.3338623046875,8818766,-0.4686018684464519,1277.106953125,
2024-12-31,RELIANCE,1197.6570485426987,1208.6619856280877,1195.8229125326573,1205.043212890625,6405475,0.6167178122413034,1274.311591796875,
2025-01-01,RELIANCE,1204.4483521073844,1215.800389087432,1201.2261788160188,1210.7935791015625,5892590,0.5268160301831192,1271.5742309570312,
2025-01-02,RELIANCE,1210.7936258321927,1233.7949384205442,1209.554328364606,1231.167724609375,15486276,1.6827061476458443,1269.0480493164061,
2025-01-03,RELIANCE,1233.2496968938563,1251.2443199889096,1224.9215938636924,1240.4376220703125,15521102,0.5828442686473168,1267.2198364257813,
2025-01-06,RELIANCE,1243.2136823453243,1251.1948069805778,1204.597219081935,1207.571533203125,14816766,-2.866936685812557,1264.8299755859375,
2025-01-07,RELIANCE,1211.5371275851955,1233.8444805890147,1210.7935491517349,1230.2257080078125,10070505,1.5425511936119156,1262.8679150390626,
2025-01-08,RELIANCE,1238.3060678446636,1260.167324257905,1234.6872949225542,1254.664794921875,19346579,1.3210568454763845,1261.6315942382812,
2025-01-09,RELIANCE,1256.1519514905858,1258.878406002503,1237.3642497185242,1244.0068359375,12794704,-0.9668508287292851,1260.0532275390624,
2025-01-10,RELIANCE,1243.114481097643,1245.9896754309787,1225.4173374439545,1231.266845703125,8120332,-0.9530606854532627,1258.10802734375,
2025-01-13,RELIANCE,1219.4687349455062,1234.5881643828388,1215.899582365329,1229.234375,13764861,0.8008110232469559,1256.04484375,
2025-01-14,RELIANCE,1233.4479678208604,1242.6187691440975,1216.742262047884,1228.143798828125,13095266,-0.43002778642590966,1254.1948193359376,
2025-01-15,RELIANCE,1234.2905907014622,1246.2374660533972,1231.2171573529768,1241.478515625,9578856,0.5823527277683318,1252.4806201171875,
2025-01-16,RELIANCE,1248.1212833322295,1264.0834104275011,1240.586378973141,1255.6065673828125,14117603,0.5997240933668578,1251.7727319335938,
2025-01-17,RELIANCE,1310.9288585996749,1314.6467509950228,1273.997794139219,1291.19921875,29366277,-1.505012245344109,1251.7142358398437,
2025-01-20,RELIANCE,1304.7324245206253,1304.7324245206253,1289.1172758229052,1294.272705078125,14040244,-0.8016754428666324,1251.3196459960936,
2025-01-21,RELIANCE,1299.2795231523412,1301.7581181984158,1259.324522599558,1262.7945556640625,14562976,-2.808092241749339,1250.6861181640625,
2025-01-22,RELIANCE,1267.355325635656,1271.9159165250771,1257.8374234010246,1266.16552734375,10273590,-0.09388040337537666,1250.5542578125,
2025-01-23,RELIANCE,1259.1262957502838,1266.4133410521551,1250.7981921087953,1252.8306884765625,8720682,-0.4999980776328646,1250.3748120117189,
2025-01-24,RELIANCE,1255.1605533566642,1262.1006196074513,1232.8531975505623,1235.6292724609375,14235970,-1.5560782916173053,1249.8206005859374,
2025-01-27,RELIANCE,1228.4907387555406,1229.8291557820492,1209.5542981292017,1218.82421875,9536019,-0.7868614471878562,1249.3704858398437,
2025-01-28,RELIANCE,1227.4002071753887,1234.0924134746083,1208.0671667554209,1223.8310546875,10568025,-0.2907896272970626,1248.7121704101562,
2025-01-29,RELIANCE,1225.4173498520336,1232.1095562529247,1217.53546627882,1224.921630859375,5928156,-0.04045307443365511,1248.211494140625,
2025-01-30,RELIANCE,1224.971246456504,1246.237542749693,1221.8481926097397,1242.3214111328125,9269259,1.4163732190855518,1248.4375439453124,
2025-01-31,RELIANCE,1245.09738698474,1256.1519448799122,1238.306060895825,1254.2681884765625,6584612,0.736552946595721,1249.2723364257813,
2025-02-01,RELIANCE,1254.2681799336815,1259.6715896071485,1230.374548522757,1253.7724609375,7118453,-0.03952256814867977,1249.2564721679687,
2025-02-03,RELIANCE,1240.2889757645512,1245.2461659154887,1226.9541826685895,1235.232666015625,9252345,-0.40767190934752406,1248.441513671875,
2025-02-04,RELIANCE,1237.3642207434832,1277.7653184740125,1235.9265630557768,1274.196044921875,16691069,2.9766356227967394,1248.2333129882813,
2025-02-05,RELIANCE,1271.6679530846961,1279.4507170461238,1265.7688244708304,1267.2559814453125,10112028,-0.3469436835835549,1247.9358813476563,
2025-02-06,RELIANCE,1262.7945076095025,1276.9721191435924,1259.4732145791813,1270.577392578125,9956001,0.6163223645433558,1248.1490405273437,
2025-02-07,RELIANCE,1265.2236540965398,1272.7089385364054,1251.1947819010975,1255.8544921875,8764283,-0.7405142860477151,1247.643408203125,
2025-02-10,RELIANCE,1253.673337746878,1255.6562137259161,1234.8856362555493,1242.916259765625,6970972,-0.8580447280298472,1246.5429125976561,
2025-02-11,RELIANCE,1253.7230036544372,1253.7230036544372,1219.567891058193,1224.2772216796875,8859714,-2.3486672804853335,1244.7890576171876,
2025-02-12,RELIANCE,1209.0089844264594,1216.3952699200001,1183.1324776076385,1206.1339111328125,21131654,-0.23780412971958148,1242.9568823242187,
2025-02-13,RELIANCE,1206.6295607029597,1217.4857574427408,1201.622750831109,1205.6876220703125,8511216,-0.07806361316876935,1240.8560229492186,
2025-02-14,RELIANCE,1208.56289732395,1213.5200872227356,1195.1288642881832,1206.827880859375,10298145,-0.14356029532403553,1238.9861694335937,
2025-02-17,RELIANCE,1200.7305822668588,1216.9901902768092,1194.1871154284454,1214.4124755859375,8166683,1.1394640497328394,1237.5932006835938,
2025-02-18,RELIANCE,1214.362863790828,1219.3696743222742,1205.6877809072391,1214.908203125,6673250,0.044907444918864614,1236.414384765625,
2025-02-19,RELIANCE,1209.0585466128707,1222.1950990873443,1207.125291073852,1216.9404296875,6217338,0.6519025151188971,1235.4080737304687,
2025-02-20,RELIANCE,1213.4704313005311,1228.738599945727,1211.5371757067999,1222.4429931640625,7795582,0.7394133084821096,1234.8151928710938,
2025-02-21,RELIANCE,1218.1797397323817,1229.3830367840985,1211.6858938870325,1217.634521484375,6904025,-0.04475679821488856,1233.92884765625,
2025-02-24,RELIANCE,1206.13399913207,1212.7765856074127,1200.1357505642943,1204.151123046875,7172498,-0.1643993193643305,1232.8630541992188,
2025-02-25,RELIANCE,1200.631472565407,1210.5458530159883,1191.2128111373545,1193.69140625,11552182,-0.578034682080924,1232.0441259765626,
2025-02-27,RELIANCE,1202.416039651657,1204.597154814102,1190.370043898487,1196.7647705078125,11509215,-0.46999282756421723,1231.1290283203125,
2025-02-28,RELIANCE,1191.7084634163882,1206.9270123506615,1183.0830013175257,1189.82470703125,23007298,-0.15807191464746861,1230.5272265625,
2025-03-03,RELIANCE,1193.6912720117396,1196.1202465389174,1146.1022512006402,1161.2216796875,17944938,-2.7200996677740834,1229.8520532226562,
2025-03-04,RELIANCE,1152.2491409974891,1163.948157257321,1149.6219272411693,1151.9517822265625,11377373,-0.025806812116101998,1228.65439453125,
2025-03-05,RELIANCE,1151.0594540375048,1172.8710888254677,1147.093702257875,1165.534423828125,8664095,1.2575345035260508,1227.7194653320312,
2025-03-06,RELIANCE,1186.7511925218207,1203.5560168880775,1175.0026773522586,1199.2432861328125,14468014,1.0526295393431506,1227.5816528320313,
2025-03-07,RELIANCE,1205.5885908312287,1244.0564330934674,1201.622838887705,1239.0992431640625,16474965,2.7796092786287017,1228.151728515625,
2025-03-10,RELIANCE,1234.340341763354,1247.2290360950196,1224.8225609234617,1227.796875,11931051,-0.5301185209588244,1228.7009887695312,
2025-03-11,RELIANCE,1229.3830600118497,1238.801720552263,1219.2208210077197,1236.62060546875,10089838,0.5887136151713809,1229.3325366210938,
2025-03-12,RELIANCE,1247.2290491693625,1252.186239348891,1233.3489166666827,1246.2872314453125,11977555,-0.07551281175476428,1230.0424096679687,
2025-03-13,RELIANCE,1249.2614495168184,1253.326320946517,1233.2000819547634,1237.2154541015625,9505270,-0.9642493506795536,1230.1633642578124,
2025-03-17,RELIANCE,1231.514713672869,1246.6341428999226,1222.5421515247892,1228.242919921875,16640917,-0.2656723232511122,1229.9194702148438,
2025-03-18,RELIANCE,1228.242919921875,1228.242919921875,1228.242919921875,1228.242919921875,0,0.0,1230.3328979492187,
2025-03-19,RELIANCE,1230.4241762433128,1242.5196714129374,1228.1934407470596,1236.471923828125,16162399,0.4915172914821116,1230.457822265625,
2025-03-20,RELIANCE,1241.1315230182402,1262.1004590128364,1239.3470073959113,1258.283447265625,15971477,1.3819586344623662,1230.5301953125,
2025-03-21,RELIANCE,1264.0834578966683,1270.0320859338292,1259.225387461291,1265.421875,21780769,0.10588043811274443,1230.95849609375,
2025-03-24,RELIANCE,1279.946478246575,1294.8180484818179,1273.2542716407156,1290.951416015625,20299319,0.8597967146349661,1232.1521875,
2025-03-25,RELIANCE,1296.50346593687,1296.50346593687,1271.6183955406093,1274.4439697265625,13713899,-1.7014606431743757,1233.0563793945312,
2025-03-26,RELIANCE,1279.9464094999762,1282.7224842048433,1257.8869148358597,1262.150146484375,12074747,-1.390391260408589,1233.7365063476564,
2025-03-27,RELIANCE,1267.2064821612498,1273.9978081396894,1260.4151561828103,1267.2559814453125,15028056,0.0039061735210077432,1234.2520556640625,
2025-03-28,RELIANCE,1269.0405652360093,1284.6557128160619,1258.1347478785124,1264.1824951171875,18147129,-0.3828144073486228,1234.42357421875,
2025-04-01,RELIANCE,1253.7723771839194,1266.9585500115554,1238.603449529153,1241.8751220703125,12099648,-0.9489166718068192,1233.4370922851563,
2025-04-02,RELIANCE,1236.868469635997,1244.7999732789833,1233.2496968938563,1240.4376220703125,10142590,0.28856362029876664,1232.360390625,
2025-04-03,RELIANCE,1222.4926375090713,1241.0820994494682,1222.4926375090713,1238.008544921875,7434366,1.2692025241492357,1231.8646704101564,
2025-04-04,RELIANCE,1230.473619610667,1234.7863505024063,1182.9342181609516,1194.38525390625,17908652,-2.9328841455240293,1230.4290649414063,
2025-04-07,RELIANCE,1122.506064991245,1161.2217676393545,1105.3046397460778,1155.71923828125,22156106,2.9588413217405676,1228.4868359375,
2025-04-08,RELIANCE,1161.9653833278503,1186.3547349162204,1153.3399207865864,1172.0780029296875,19555040,0.8703030010132328,1227.215810546875,
2025-04-09,RELIANCE,1159.4867811653644,1179.613021672609,1157.9996241138485,1175.2010498046875,10223104,1.3552779466385276,1226.3433471679687,
2025-04-11,RELIANCE,1184.917153801556,1212.1816988912137,1184.917153801556,1208.5133056640625,11224242,1.9913756659529547,1226.0369921875,
2025-04-15,RELIANCE,1240.288998738938,1240.288998738938,1226.5079856590305,1229.4822998046875,13378535,-0.871304909197635,1226.1282055664062,
2025-04-16,RELIANCE,1223.5336585713449,1230.2754856402491,1218.477348782242,1228.689208984375,8248464,0.4213656385268554,1225.8555615234375,
2025-04-17,RELIANCE,1229.5813957339365,1269.238916912585,1217.0893007676923,1263.5877685546875,15398401,2.7656870003675236,1226.041953125,
2025-04-21,RELIANCE,1259.126289394177,1289.761748514388,1256.151975324742,1284.407958984375,10429964,2.007874015748021,1226.6546630859375,
2025-04-22,RELIANCE,1288.8693558313819,1292.7359881039044,1275.286704106908,1280.1446533203125,13051707,-0.6769268329326935,1227.5529028320314,
2025-04-23,RELIANCE,1285.8950708007812,1294.8180126953125,1274.3944143417477,1288.869384765625,10480888,0.2313030069390909,1227.8463696289064,
2025-04-24,RELIANCE,1281.3345072026398,1293.3308829080645,1279.2525115884996,1290.4556884765625,10468940,0.7118501236523898,1228.3103637695312,
2025-04-25,RELIANCE,1292.3394247863746,1313.85358083958,1277.071255478384,1289.2659912109375,14431012,-0.2378193775172599,1228.6841357421874,
2025-04-28,RELIANCE,1328.5268607294433,1362.830589793996,1308.8963407951755,1357.080322265625,31104496,2.1492573752331996,1230.70865234375,
